datetime,year,month,day,hour,day of week,total,place,angbutter,plain bread,jam,croissant,tiramisu croissant,cacao deep,pain au chocolat,almond croissant,croque monsieur,mad garlic,gateau chocolat,pandoro,cheese cake,orange pound,wiener,tiramisu,merinque cookies,americano,caffe latte,milk tea,lemon ade,vanila latte,berry ade,food items,drinks
2020-03-18 12:18:00,YYYY,MM,DD,HH,Wed,14500,후평 3동,,1,,,2,,,,,,,,,,,,,,,,,,,,
2020-03-18 12:29:00,YYYY,MM,DD,HH,Wed,39100,석사동,2,2,,2,,2,,,,,,,,,,,,,,,,1,,,
2020-03-18 12:40:00,YYYY,MM,DD,HH,Wed,42400,동면,3,1,,2,,,,1,,,,,,1,1,,1,,,,,,,,
2020-03-18 12:53:00,YYYY,MM,DD,HH,Wed,20600,소양동,2,,,,,,,,,,,,,2,,,,,,,,,,,
2020-03-18 13:06:00,YYYY,MM,DD,HH,Wed,17500,강남동,1,1,,1,,,1,,,,,,,,,,,,,,,,,,
2020-03-18 13:42:00,YYYY,MM,DD,HH,Wed,25700,효자 3동,4,,,,,,,,,,,1,,,,,,,,,,,,,
2020-03-18 14:06:00,YYYY,MM,DD,HH,Wed,27900,효자 2동,3,,,,,,2,,,,,,,1,,,,,,,,,,,
2020-03-18 14:30:00,YYYY,MM,DD,HH,Wed,15400,후평 3동,2,,,,,,,,,,1,,,,,,,,,,,,,,
2020-03-18 14:31:00,YYYY,MM,DD,HH,Wed,16100,동면,2,,,,,,,,,,,,,,,,,,,1,,,,,
2020-03-19 11:06:00,YYYY,MM,DD,HH,Thur,16300,석사동,1,,,,1,,,,,,,,,,,,,1,,,,,,,
2020-03-19 11:07:00,YYYY,MM,DD,HH,Thur,14000,소양동,,3,1,,,,,,,,,,,,,,,,,,,,,,
2020-03-19 11:16:00,YYYY,MM,DD,HH,Thur,28200,동면,2,,,,,,,,,,2,,,2,,,,,,,,,,,
2020-03-19 12:25:00,YYYY,MM,DD,HH,Thur,23100,석사동,1,1,,,,,1,,,,1,,,1,,,,,,,,,,,
2020-03-19 12:28:00,YYYY,MM,DD,HH,Thur,16400,효자 3동,3,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-19 12:30:00,YYYY,MM,DD,HH,Thur,22800,동면,1,2,,,,,,2,,,,,,,,,,,,,,,,,
2020-03-19 14:38:00,YYYY,MM,DD,HH,Thur,17600,동면,1,,,2,,,,,,,1,,,,,,,,,,,,,,
2020-03-19 14:47:00,YYYY,MM,DD,HH,Thur,15100,소양동,1,,,,,,,,,,1,,,1,,,,,,,,,,,
2020-03-19 15:11:00,YYYY,MM,DD,HH,Thur,20000,동면,,,,,2,,,,,,,,,,,,,,2,,,,,,
2020-03-20 11:29:00,YYYY,MM,DD,HH,Fri,25800,동면,1,,,,,1,2,,,,,,,,,,,2,,,,,,,
2020-03-20 12:17:00,YYYY,MM,DD,HH,Fri,28800,후평 3동,1,1,,3,,,1,,,,,,,,,,,,,,,1,,,
2020-03-20 12:33:00,YYYY,MM,DD,HH,Fri,16100,후평 1동,2,,,,,,,,,,,,,1,,,,,,,,,,,
2020-03-20 12:34:00,YYYY,MM,DD,HH,Fri,17000,소양동,,1,,1,,,1,,,,,,,1,,,,,,,,,,,
2020-03-20 13:48:00,YYYY,MM,DD,HH,Fri,19300,퇴계동,1,,,1,,,,,,,,,,,,,,2,,,,,,,
2020-03-20 14:19:00,YYYY,MM,DD,HH,Fri,14800,후평 3동,1,1,,,,,,,,,,,,1,,,,,,,,,,,
2020-03-20 15:40:00,YYYY,MM,DD,HH,Fri,14000,후평 2동,1,1,,,,,,,,,,,,1,,,,,,,,,,,
2020-03-21 11:04:00,YYYY,MM,DD,HH,Sat,27800,동면,1,,,,1,,1,,,,,,,1,,,,1,,,,,1,,
2020-03-21 11:04:00,YYYY,MM,DD,HH,Sat,16100,석사동,2,1,,,,,,,,,,,,,,,,,,,,,,,
2020-03-21 11:28:00,YYYY,MM,DD,HH,Sat,31600,동면,2,1,1,1,,,1,,,,,,,,,,,2,,,,,,,
2020-03-21 11:33:00,YYYY,MM,DD,HH,Sat,20000,동면,,1,,,,1,1,,,,,,,1,1,,,,,,,,,,
2020-03-21 11:44:00,YYYY,MM,DD,HH,Sat,27600,효자 1동,2,,,2,1,,,,,,,,,1,,,,,,,,,,,
2020-03-21 12:02:00,YYYY,MM,DD,HH,Sat,37700,석사동,5,1,,,,2,,,,,,,,,,,,,,,,,,,
2020-03-21 12:07:00,YYYY,MM,DD,HH,Sat,14300,후평 3동,1,1,1,,,,,,,,,,,,1,,,,,,,,,,
2020-03-21 12:11:00,YYYY,MM,DD,HH,Sat,20900,동면,2,,,,1,,,,,,1,,,,,,,,,,,,,,
2020-03-21 12:34:00,YYYY,MM,DD,HH,Sat,14800,동면,1,,,1,,,,,,,,1,,,,,,,,,,,,,
2020-03-21 12:51:00,YYYY,MM,DD,HH,Sat,18300,동면,1,1,,,,,1,,,,,,,,,,,,1,,,,,,
2020-03-21 13:32:00,YYYY,MM,DD,HH,Sat,19300,동면,1,,,1,1,,,,,,,,,1,,,,,,,,,,,
2020-03-21 13:38:00,YYYY,MM,DD,HH,Sat,17500,석사동,,2,,1,,,,,,,,,,,,,,1,,,,,,,
2020-03-21 13:41:00,YYYY,MM,DD,HH,Sat,17800,동면,2,1,,,,,1,,,,,,,,,,,,,,,,,,
2020-03-21 14:17:00,YYYY,MM,DD,HH,Sat,33100,후평 3동,2,2,,3,,,,,,,,,,,,,,1,,,,,,,
2020-03-21 14:28:00,YYYY,MM,DD,HH,Sat,15800,동면,1,,,,1,,,,,,,1,,,,,,,,,,,,,
2020-03-21 15:02:00,YYYY,MM,DD,HH,Sat,16400,교동,3,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-21 15:14:00,YYYY,MM,DD,HH,Sat,19600,동면,1,,,,1,,,,,,1,,,1,,,,,,,,,,,
2020-03-22 11:02:00,YYYY,MM,DD,HH,Sun,18500,후평 1동,,,,,,,2,1,,,,,,,2,,,,,,,,,,
2020-03-22 11:22:00,YYYY,MM,DD,HH,Sun,14800,후평 2동,1,,,,,,,,,,,,,,,,,2,,,,,,,
2020-03-22 11:34:00,YYYY,MM,DD,HH,Sun,15100,교동,2,1,,,,,,,,,,,,,,,,,,,,,,,
2020-03-22 11:43:00,YYYY,MM,DD,HH,Sun,32900,동면,3,1,,,1,,,,,,,,,,,,,1,,,,1,,,
2020-03-22 12:19:00,YYYY,MM,DD,HH,Sun,16600,퇴계동,2,,,,,,,,,,,,,,,,,1,,,,,,,
2020-03-22 12:38:00,YYYY,MM,DD,HH,Sun,31500,퇴계동,5,,,,1,,,,,,,,,,,,,,,,,,,,
2020-03-22 12:43:00,YYYY,MM,DD,HH,Sun,15100,후평 3동,2,,,,,,1,,,,,,,,,,,,,,,,,,
2020-03-22 13:19:00,YYYY,MM,DD,HH,Sun,21800,동면,1,1,,,,,,,,,,,,,,,,2,,,,,,,
2020-03-22 13:21:00,YYYY,MM,DD,HH,Sun,20900,석사동,3,1,,,,,,,,,,,,,,,,,,,,,,,
2020-03-22 13:52:00,YYYY,MM,DD,HH,Sun,15600,후평 3동,2,,,,,,,,,,,,,,,,,1,,,,,,,
2020-03-22 14:31:00,YYYY,MM,DD,HH,Sun,19500,신사우동,,,,2,1,,,,,,,,,,,,,1,,,,,,,
2020-03-22 14:51:00,YYYY,MM,DD,HH,Sun,16100,동면,2,,,,,,,,,,,,,,,,,,,,,1,,,
2020-03-22 15:21:00,YYYY,MM,DD,HH,Sun,19300,후평 1동,1,,,,,,,1,,,,,,,,,,2,,,,,,,
2020-03-23 11:06:00,YYYY,MM,DD,HH,Mon,14500,효자 1동,,1,,,1,,,,,,,,,1,,,,,,,,,,,
2020-03-23 11:53:00,YYYY,MM,DD,HH,Mon,14500,후평 2동,,1,,,2,,,,,,,,,,,,,,,,,,,,
2020-03-23 12:04:00,YYYY,MM,DD,HH,Mon,15500,동면,,,,,1,,,,,,,2,,,,,,,,,,,,,
2020-03-23 12:37:00,YYYY,MM,DD,HH,Mon,34100,강남동,2,,,,,,,,,,,1,,,,,1,1,,,,,1,,
2020-03-23 12:44:00,YYYY,MM,DD,HH,Mon,15000,석사동,,,,,1,1,1,,,,,,,,,,,,,,,,,,
2020-03-23 13:12:00,YYYY,MM,DD,HH,Mon,18600,소양동,2,1,,1,,,,,,,,,,,,,,,,,,,,,
2020-03-23 13:57:00,YYYY,MM,DD,HH,Mon,17800,동면,2,1,,1,,,,,,,,,,,,,,,,,,,,,
2020-03-23 13:58:00,YYYY,MM,DD,HH,Mon,24200,교동,3,,,,,1,,,,,1,,,,,,,,,,,,,,
2020-03-23 14:32:00,YYYY,MM,DD,HH,Mon,40700,동면,4,,,,2,,3,,,,,,,,,,,,,,,,,,
2020-03-23 14:49:00,YYYY,MM,DD,HH,Mon,18300,후평 3동,1,2,,,,,,,,,,,,,,,,,1,,,,,,
2020-03-25 11:05:00,YYYY,MM,DD,HH,Wed,19300,근화동,1,,,,1,,2,,,,,,,,,,,,,,,,,,
2020-03-25 11:13:00,YYYY,MM,DD,HH,Wed,15800,효자 3동,1,,,,,,,,,,,1,,1,,,,,,,,,,,
2020-03-25 12:42:00,YYYY,MM,DD,HH,Wed,18800,효자 2동,1,1,,,1,1,,,,,,,,,,,,,,,,,,,
2020-03-25 14:08:00,YYYY,MM,DD,HH,Wed,18000,퇴계동,,,,2,,,1,,,,,,,,,,,,,,,,1,,
2020-03-25 14:12:00,YYYY,MM,DD,HH,Wed,22300,소양동,1,,,1,1,1,1,,,,,,,,,,,,,,,,,,
2020-03-25 14:17:00,YYYY,MM,DD,HH,Wed,21300,석사동,1,,,,1,,,,,,,,,,,,,,2,,,,,,
2020-03-25 14:38:00,YYYY,MM,DD,HH,Wed,14000,후평 3동,,1,,,,,,,,,,,,1,,,,1,,,,,,,
2020-03-25 14:57:00,YYYY,MM,DD,HH,Wed,14500,효자 2동,,1,,,1,,,,,,,,,1,,,,,,,,,,,
2020-03-25 15:54:00,YYYY,MM,DD,HH,Wed,16400,후평 3동,3,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-25 15:59:00,YYYY,MM,DD,HH,Wed,35600,효자 2동,7,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-25 16:17:00,YYYY,MM,DD,HH,Wed,20300,후평 1동,1,,,,,,,,,,,,1,1,,,,1,,,,,,,
2020-03-26 11:04:00,YYYY,MM,DD,HH,Thur,15300,석사동,,,,,1,1,,,,,1,,,,,,,,,,,,,,
2020-03-26 11:04:00,YYYY,MM,DD,HH,Thur,16600,동면,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2020-03-26 11:32:00,YYYY,MM,DD,HH,Thur,43200,석사동,4,2,,1,,2,,,,,,,,,1,,,,,,,,,,
2020-03-26 13:06:00,YYYY,MM,DD,HH,Thur,18300,동면,1,1,,,,,1,,,,,,,,,,,,1,,,,,,
2020-03-26 14:35:00,YYYY,MM,DD,HH,Thur,24700,교동,4,,,,,,1,,,,,,,,,,,,,,,,,,
2020-03-26 14:44:00,YYYY,MM,DD,HH,Thur,31100,효자 3동,1,,,1,1,,1,,,,1,1,,,,,,,,,,,,,
2020-03-26 15:07:00,YYYY,MM,DD,HH,Thur,15800,효자 3동,1,,,,1,,,,,,,,,1,,,,,,,,,,,
2020-03-26 15:10:00,YYYY,MM,DD,HH,Thur,26900,동면,3,,,,,,3,,,,,,,,,,,,,,,,,,
2020-03-26 15:22:00,YYYY,MM,DD,HH,Thur,14800,소양동,1,,,1,1,,,,,,,,,,,,,,,,,,,,
2020-03-27 11:42:00,YYYY,MM,DD,HH,Fri,17000,소양동,,2,,,1,,1,,,,,,,,,,,,,,,,,,
2020-03-27 11:51:00,YYYY,MM,DD,HH,Fri,14800,후평 3동,1,,,,,1,,,,,,,,,,,,1,,,,,,,
2020-03-27 13:00:00,YYYY,MM,DD,HH,Fri,19500,퇴계동,,1,,1,1,,,,,,,,1,,,,,,,,,,,,
2020-03-27 13:10:00,YYYY,MM,DD,HH,Fri,18500,후평 3동,,,,,1,1,1,,,,,,,,,,,,1,,,,,,
2020-03-27 13:36:00,YYYY,MM,DD,HH,Fri,24800,효자 2동,2,1,1,,,1,,,,,,,,,2,,,,,,,,,,
2020-03-27 14:19:00,YYYY,MM,DD,HH,Fri,15300,동면,1,1,1,1,,,,,,,,,,,,,,,,,,,,,
2020-03-27 15:11:00,YYYY,MM,DD,HH,Fri,15100,동면,2,,,,,,1,,,,,,,,,,,,,,,,,,
2020-03-27 15:36:00,YYYY,MM,DD,HH,Fri,28800,신사우동,1,,,1,1,,1,,,,,,,,,,,1,,,,1,,,
2020-03-27 15:38:00,YYYY,MM,DD,HH,Fri,16100,동면,2,,,,,,,,,,,,,,,,,,,1,,,,,
2020-03-27 15:48:00,YYYY,MM,DD,HH,Fri,14000,동면,,,,1,1,,,,,,,,,,,,,1,,,,,,,
2020-03-27 16:23:00,YYYY,MM,DD,HH,Fri,14800,후평 2동,1,,,,,2,,,,,,,,,,,,,,,,,,,
2020-03-28 11:09:00,YYYY,MM,DD,HH,Sat,26300,후평 2동,1,2,,2,1,,,,,,,,,,,,,,,,1,,,,
2020-03-28 11:14:00,YYYY,MM,DD,HH,Sat,19300,동면,1,,,1,,,,1,,,,1,,,,,,,,,,,,,
2020-03-28 11:38:00,YYYY,MM,DD,HH,Sat,14800,후평 3동,1,,,1,1,,,,,,,,,,,,,,,,,,,,
2020-03-28 11:55:00,YYYY,MM,DD,HH,Sat,40300,소양동,1,2,2,,1,,1,,,,,,,,1,,,1,1,1,,,,,
2020-03-28 12:17:00,YYYY,MM,DD,HH,Sat,15500,후평 2동,,,1,1,1,1,,,,,,,,,,,,,,,,,,,
2020-03-28 13:05:00,YYYY,MM,DD,HH,Sat,22600,후평 3동,3,,,,1,,,,,,,,,,1,,,,,,,,,,
2020-03-28 13:36:00,YYYY,MM,DD,HH,Sat,18000,후평 2동,,,,,,,2,,,,,1,,1,,,,,,,,,,,
2020-03-28 13:39:00,YYYY,MM,DD,HH,Sat,24100,효자 1동,2,,,,1,1,,,,,,,,,,,,1,,,,,,,
2020-03-28 15:14:00,YYYY,MM,DD,HH,Sat,16600,석사동,1,,,,,,,,,,1,,1,,,,,,,,,,,,
2020-03-29 11:09:00,YYYY,MM,DD,HH,Sun,21800,퇴계동,1,,,2,,,2,,,,,,,,,,,,,,,,,,
2020-03-29 11:25:00,YYYY,MM,DD,HH,Sun,27800,동내면,1,1,,,1,,1,,,,,,,,,,,1,1,,,,,,
2020-03-29 11:59:00,YYYY,MM,DD,HH,Sun,15800,동내면,1,,,1,,,,,,,,,,,,,,,1,,,,,,
2020-03-29 12:02:00,YYYY,MM,DD,HH,Sun,29800,후평 2동,,,,2,1,,1,,,,1,,,,2,,,,,,,,,,
2020-03-29 12:09:00,YYYY,MM,DD,HH,Sun,14100,효자 2동,2,,,,,,,,,,,,,,1,,,,,,,,,,
2020-03-29 12:15:00,YYYY,MM,DD,HH,Sun,26900,석사동,3,1,1,,1,,,,,,,,,,,,,,,,,,,,
2020-03-29 12:31:00,YYYY,MM,DD,HH,Sun,19300,소양동,1,,,,,,,,,,,,,1,,,,1,,,,,,,
2020-03-29 12:59:00,YYYY,MM,DD,HH,Sun,24300,석사동,1,1,1,,,1,,,,,1,,,1,,,,,,,,,,,
2020-03-29 13:04:00,YYYY,MM,DD,HH,Sun,29600,효자 2동,3,1,,,,,,,,,,1,,,1,,,,,,,,,,
2020-03-29 13:16:00,YYYY,MM,DD,HH,Sun,19600,후평 1동,2,,,1,1,,,,,,,,,,,,,,,,,,,,
2020-03-29 13:16:00,YYYY,MM,DD,HH,Sun,18600,동면,2,2,,,,,,,,,,,,,,,,,,,,,,,
2020-03-29 13:28:00,YYYY,MM,DD,HH,Sun,15000,동면,,1,1,1,1,,,,,,,,,,,,,,,,,,,,
2020-03-29 14:02:00,YYYY,MM,DD,HH,Sun,26300,효자 1동,1,,,2,,,,,,,,,,,,,,2,,,,1,,,
2020-03-29 15:37:00,YYYY,MM,DD,HH,Sun,15300,효자 3동,1,,,,1,,,,,,,,,,,,,1,,,,,,,
2020-03-29 12:09:00,YYYY,MM,DD,HH,Sun,16100,후평 3동,2,,,,,,,1,,,,,,,,,,,,,,,,,
2020-03-30 11:22:00,YYYY,MM,DD,HH,Mon,17300,강남동,1,,,,,,,,,,,,,1,2,,,,,,,,,,
2020-03-30 11:28:00,YYYY,MM,DD,HH,Mon,28600,강남동,2,,,,2,,2,,,,,,,,,,,,,,,,,,
2020-03-30 12:07:00,YYYY,MM,DD,HH,Mon,19300,후평 1동,1,,,1,,,,,,,,1,,,,,,,1,,,,,,
2020-03-30 13:25:00,YYYY,MM,DD,HH,Mon,18800,후평 2동,1,,,,1,1,1,,,,,,,,,,,,,,,,,,
2020-03-30 13:38:00,YYYY,MM,DD,HH,Mon,14500,후평 2동,,1,,,1,,,,,,,,,1,,,,,,,,,,,
2020-03-30 14:08:00,YYYY,MM,DD,HH,Mon,32400,퇴계동,3,1,,2,,,,,,,,,,1,,,,,,,,,,,
2020-03-30 14:46:00,YYYY,MM,DD,HH,Mon,14800,후평 2동,1,,,,,,1,1,,,,,,,,,,,,,,,,,
2020-03-30 15:07:00,YYYY,MM,DD,HH,Mon,17800,후평 3동,1,,,1,,,1,,,,,,,,,,1,,,,,,,,
2020-03-30 16:21:00,YYYY,MM,DD,HH,Mon,19800,신사우동,1,1,,1,,1,,,,,,,,,,,,,,,,,,,
2020-03-30 16:22:00,YYYY,MM,DD,HH,Mon,35300,퇴계동,6,1,,,,,,,,,,,,,,,,,,,,,,,
2020-04-01 11:01:00,YYYY,MM,DD,HH,Wed,16400,효자 2동,3,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-01 11:15:00,YYYY,MM,DD,HH,Wed,29400,후평 1동,3,,,,,,,,,,,,,2,,,,1,,,,,,,
2020-04-01 11:54:00,YYYY,MM,DD,HH,Wed,16100,소양동,2,,,,,,,,,,,1,,,,,,,,,,,,,
2020-04-01 12:32:00,YYYY,MM,DD,HH,Wed,23100,후평 2동,2,,,1,,,1,1,,,,,,,,,,,,,,,,,
2020-04-01 12:45:00,YYYY,MM,DD,HH,Wed,18300,동면,1,1,,,1,,1,,,,,,,,,,,,,,,,,,
2020-04-01 13:29:00,YYYY,MM,DD,HH,Wed,32100,석사동,1,1,,,2,,1,,,,1,,,1,,,,,,,,,,,
2020-04-01 13:44:00,YYYY,MM,DD,HH,Wed,22800,동면,1,1,,1,,,,,,,,,,,,,,,,,1,,,,
2020-04-01 13:49:00,YYYY,MM,DD,HH,Wed,28800,퇴계동,1,,,,1,,1,,,,,,,,,,,1,,1,,1,,,
2020-04-01 14:18:00,YYYY,MM,DD,HH,Wed,24300,후평 2동,1,,,,1,1,,,,,,,,,,,,,,,,2,,,
2020-04-01 14:28:00,YYYY,MM,DD,HH,Wed,18800,동면,1,,,,,,1,,,,,,,1,,,,1,,,,,,,
2020-04-02 11:06:00,YYYY,MM,DD,HH,Thur,16000,동면,4,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-02 11:06:00,YYYY,MM,DD,HH,Thur,15800,효자 2동,1,,,,1,,,,,,,,,,,,,,1,,,,,,
2020-04-02 11:43:00,YYYY,MM,DD,HH,Thur,22800,퇴계동,1,1,,,1,,1,,,,,,,,,,,,,,,,,,
2020-04-02 11:54:00,YYYY,MM,DD,HH,Thur,15300,효자 2동,1,,1,1,,,1,,,,,,,,,,,,,,,,,,
2020-04-02 12:01:00,YYYY,MM,DD,HH,Thur,18600,후평 3동,2,2,,,,,,,,,,,,,,,,,,,,,,,
2020-04-02 12:11:00,YYYY,MM,DD,HH,Thur,28800,동면,1,1,1,1,1,,,1,,,,1,,,,,,,,,,,,,
2020-04-02 12:38:00,YYYY,MM,DD,HH,Thur,18000,효자 3동,2,,,1,,,,,,,,,,1,,,,,,,,,,,
2020-04-02 13:12:00,YYYY,MM,DD,HH,Thur,15800,석사동,1,1,,,,,,,,,,,,1,,,,,,,,,,,
2020-04-02 13:12:00,YYYY,MM,DD,HH,Thur,23100,석사동,1,1,,,,,1,,,,1,,,1,,,,,,,,,,,
2020-04-02 13:58:00,YYYY,MM,DD,HH,Thur,20600,후평 2동,2,,,,2,,,,,,,,,,,,,,,,,,,,
2020-04-02 15:49:00,YYYY,MM,DD,HH,Thur,16100,동면,2,,,,,,,,,,,,,,,,,,,,,1,,,
2020-04-02 16:02:00,YYYY,MM,DD,HH,Thur,14300,효자 2동,1,,,1,,,,,,,,,,,,,,1,,,,,,,
2020-04-02 16:03:00,YYYY,MM,DD,HH,Thur,26900,동면,3,,,1,,,2,,,,,,,,,,,,,,,,,,
2020-04-02 16:21:00,YYYY,MM,DD,HH,Thur,29500,후평 1동,4,,,,1,,,,,,1,,,,,,,,,,,,,,
2020-04-02 16:31:00,YYYY,MM,DD,HH,Thur,16100,동면,2,,,,1,,,,,,,,,,,,,,,,,,,,
2020-04-03 11:24:00,YYYY,MM,DD,HH,Fri,24800,교동,1,,,,1,1,,,,,,1,,,2,,,,,,,,,,
2020-04-03 11:43:00,YYYY,MM,DD,HH,Fri,23600,퇴계동,2,1,,1,,1,,,,,,,,,,,,,,,,,,,
2020-04-03 11:44:00,YYYY,MM,DD,HH,Fri,14300,후평 3동,1,1,,,,,,,,,,,,,,,,1,,,,,,,
2020-04-03 12:08:00,YYYY,MM,DD,HH,Fri,19300,동면,1,1,,,1,,,,,,,1,,,,,,,,,,,,,
2020-04-03 13:29:00,YYYY,MM,DD,HH,Fri,44500,동면,4,2,,3,,,,,,,,,,2,,,,,,,,,,,
2020-04-03 14:12:00,YYYY,MM,DD,HH,Fri,14000,소양동,,1,,,1,1,,,,,,,,,,,,,,,,,,,
2020-04-04 11:54:00,YYYY,MM,DD,HH,Sat,18300,소양동,1,1,1,,,,,,,,,,,,1,,,1,,,,,,,
2020-04-04 12:36:00,YYYY,MM,DD,HH,Sat,14800,동면,1,,,1,,,,,,,,,,1,,,,,,,,,,,
2020-04-04 13:02:00,YYYY,MM,DD,HH,Sat,27800,효자 2동,1,,,2,,,,,,,,2,1,,,,,,,,,,,,
2020-04-04 14:06:00,YYYY,MM,DD,HH,Sat,21800,동면,1,,,2,1,,1,,,,,,,,,,,,,,,,,,
2020-04-04 14:07:00,YYYY,MM,DD,HH,Sat,19600,조운동,2,,,1,,,,,,,,,,1,,,,,,,,,,,
2020-04-04 14:56:00,YYYY,MM,DD,HH,Sat,18800,후평 3동,1,,,2,,,,,,,,,,,2,,,,,,,,,,
2020-04-04 15:24:00,YYYY,MM,DD,HH,Sat,15100,소양동,2,1,,,,,,,,,,,,,,,,,,,,,,,
2020-04-04 16:11:00,YYYY,MM,DD,HH,Sat,16800,근화동,1,,,,2,,,,,,,,,,,,,,,,,,,,
2020-04-05 11:02:00,YYYY,MM,DD,HH,Sun,21800,효자 2동,1,2,,,,2,,,,,,,,,,,,,,,,,,,
2020-04-05 11:18:00,YYYY,MM,DD,HH,Sun,19000,소양동,,1,,,2,,,,,,,1,,,,,,,,,,,,,
2020-04-05 12:33:00,YYYY,MM,DD,HH,Sun,16300,동면,1,,,1,,,1,,,,,,,,1,,,,,,,,,,
2020-04-05 13:05:00,YYYY,MM,DD,HH,Sun,24600,효자 2동,1,2,,,,,,,,,1,1,,,1,,,,,,,,,,
2020-04-05 13:17:00,YYYY,MM,DD,HH,Sun,17100,강남동,2,,,,,,,,,,,,,,,,,,,,,1,,,
2020-04-05 13:29:00,YYYY,MM,DD,HH,Sun,14800,후평 1동,1,1,,,,,,1,,,,,,,,,,,,,,,,,
2020-04-05 13:34:00,YYYY,MM,DD,HH,Sun,22300,효자 3동,1,,,,1,1,,,,,,,,,1,,,,1,,,,,,
2020-04-05 14:41:00,YYYY,MM,DD,HH,Sun,26300,신사우동,1,,,1,,1,1,,,,,,,,1,,,1,,,,,,,
2020-04-05 14:56:00,YYYY,MM,DD,HH,Sun,14100,후평 3동,1,,,1,,,,,,,1,,,,,,,,,,,,,,
2020-04-05 15:28:00,YYYY,MM,DD,HH,Sun,18100,신사우동,2,,,,1,,,,,,,,,,,,,,,,,,,,
2020-04-05 16:03:00,YYYY,MM,DD,HH,Sun,15000,동면,,1,1,,,,1,,,,,,,1,,,,,,,,,,,
2020-04-05 16:23:00,YYYY,MM,DD,HH,Sun,16400,효자 3동,3,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-06 11:24:00,YYYY,MM,DD,HH,Mon,19800,석사동,1,,,1,,,1,,,,,,1,,,,,,,,,,,,
2020-04-06 11:54:00,YYYY,MM,DD,HH,Mon,18300,신사우동,1,2,,,,,,,,,,,,,1,,,,,,,,,,
2020-04-06 14:41:00,YYYY,MM,DD,HH,Mon,14500,효자 1동,,1,,,1,,,,,,,,,1,,,,,,,,,,,
2020-04-06 15:38:00,YYYY,MM,DD,HH,Mon,20600,석사동,2,1,,,,,,,,,,,,,,,,,,,,1,,,
2020-04-06 15:55:00,YYYY,MM,DD,HH,Mon,27100,효자 3동,1,1,1,1,1,,1,,,,1,,,,,,,,,,,,,,
2020-04-06 16:41:00,YYYY,MM,DD,HH,Mon,16400,소양동,3,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-06 17:21:00,YYYY,MM,DD,HH,Mon,15300,효자 2동,1,,,,1,,,,,,,,,,,,,1,,,,,,,
2020-04-08 11:01:00,YYYY,MM,DD,HH,Wed,17300,교동,1,,,1,1,,,,,,,,,,1,,,,,,,,,,
2020-04-08 11:22:00,YYYY,MM,DD,HH,Wed,16300,동면,1,,,,,,,,,,,,1,,,,,,,,,1,,,
2020-04-08 11:40:00,YYYY,MM,DD,HH,Wed,25800,신사우동,1,,,,2,,,,,,,,,,,,,2,,,,,,,
2020-04-08 11:53:00,YYYY,MM,DD,HH,Wed,28800,후평 3동,1,,,1,,,,,,,,,,,2,,,,,,3,,,,
2020-04-08 12:01:00,YYYY,MM,DD,HH,Wed,30300,석사동,1,1,,,1,1,1,,,,,,,1,1,,,,,,,,,,
2020-04-08 12:10:00,YYYY,MM,DD,HH,Wed,19800,퇴계동,1,,,1,1,,,,,,,,,,,,,1,,,,,,,
2020-04-08 13:20:00,YYYY,MM,DD,HH,Wed,17100,동면,2,,1,,,,,,,,,,,,,,1,,,,,,,,
2020-04-08 14:49:00,YYYY,MM,DD,HH,Wed,18000,동면,,1,,1,1,,,,,,,,,,,,,,1,,,,,,
2020-04-08 14:56:00,YYYY,MM,DD,HH,Wed,21200,조운동,4,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-08 15:53:00,YYYY,MM,DD,HH,Wed,22300,석사동,2,1,,,1,,,,,,,,,,1,,,,,,,,,,
2020-04-08 16:38:00,YYYY,MM,DD,HH,Wed,25000,동면,,,,4,,,,,,,,,,,,,,,1,,,1,,,
2020-04-08 17:09:00,YYYY,MM,DD,HH,Wed,16400,동면,2,,,,,,,,,,1,,,,,,,,,,,,,,
2020-04-08 17:17:00,YYYY,MM,DD,HH,Wed,14300,동면,1,1,,,,1,,,,,,,,,,,,,,,,,,,
2020-04-09 11:05:00,YYYY,MM,DD,HH,Thur,18800,효자 1동,,,,1,,,,,,,1,,1,1,,,,,,,,,,,
2020-04-09 11:10:00,YYYY,MM,DD,HH,Thur,26600,후평 2동,1,,1,1,1,1,,,,,1,,,,1,,,,,,,,,,
2020-04-09 11:58:00,YYYY,MM,DD,HH,Thur,15600,교동,2,,,,,1,,,,,,,,,,,,,,,,,,,
2020-04-09 11:59:00,YYYY,MM,DD,HH,Thur,20300,퇴계동,1,1,,,,,,,,,,,,,2,,1,,,,,,,,
2020-04-09 12:00:00,YYYY,MM,DD,HH,Thur,30800,동면,2,1,,1,,,,,,,,,,,,,,1,1,,,,1,,
